imgs,labels,azimuth
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0029_0.jpg,aeroplane,356.3134064144015
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0031_0.jpg,aeroplane,0.2576346980480609
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0032_0.jpg,aeroplane,319.96332389340614
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0033_0.jpg,aeroplane,0.1180428907992964
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0034_0.jpg,aeroplane,348.4384447992714
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0035_0.jpg,aeroplane,0.7035908336878763
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0038_0.jpg,aeroplane,310.5421946359631
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0039_0.jpg,aeroplane,181.2585423090493
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0040_0.jpg,aeroplane,333.90842922061404
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0043_0.jpg,aeroplane,357.354961448083
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0044_0.jpg,aeroplane,165.40191114337262
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0045_0.jpg,aeroplane,39.40199653601103
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0047_0.jpg,aeroplane,176.27675585826475
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0048_0.jpg,aeroplane,179.76587930916529
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0050_0.jpg,aeroplane,324.29588649265577
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0051_0.jpg,aeroplane,286.3862198668884
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0052_0.jpg,aeroplane,3.055524580803704e-08
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0055_0.jpg,aeroplane,21.748330688902406
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0055_1.jpg,aeroplane,208.5332528034784
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0057_0.jpg,aeroplane,168.14142117840885
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0058_0.jpg,aeroplane,320.5864046010827
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0058_1.jpg,aeroplane,252.5000002753308
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0060_0.jpg,aeroplane,168.0086236443083
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0061_0.jpg,aeroplane,329.3468475196614
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0061_1.jpg,aeroplane,253.15205987007943
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0062_0.jpg,aeroplane,311.4799319980261
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0063_0.jpg,aeroplane,6.866819488719077e-08
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0066_0.jpg,aeroplane,263.64155779051816
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0066_1.jpg,aeroplane,99.140945224265
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0069_0.jpg,aeroplane,43.97695097784183
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0072_0.jpg,aeroplane,357.4605876154906
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0074_0.jpg,aeroplane,0.9477892076609368
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0075_0.jpg,aeroplane,178.36657705341355
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0075_1.jpg,aeroplane,171.6606678636937
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0075_2.jpg,aeroplane,84.88088962244069
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0075_3.jpg,aeroplane,96.30427125322474
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0075_4.jpg,aeroplane,347.1795998036953
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0075_5.jpg,aeroplane,81.50448828546662
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0076_0.jpg,aeroplane,103.63873337442638
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0077_0.jpg,aeroplane,49.30723239008309
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0077_1.jpg,aeroplane,48.81441580729024
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0077_2.jpg,aeroplane,45.0873542074801
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0077_3.jpg,aeroplane,54.128290624690216
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0077_4.jpg,aeroplane,263.9477689121294
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0078_0.jpg,aeroplane,18.354202498877385
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0081_0.jpg,aeroplane,275.1407939614122
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0082_0.jpg,aeroplane,1.3035267801944386
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0089_0.jpg,aeroplane,23.731372141597948
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0091_0.jpg,aeroplane,133.73623068643877
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0093_0.jpg,aeroplane,1.758677009268279
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0093_1.jpg,aeroplane,350.03770541244506
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0098_0.jpg,aeroplane,146.5578289285008
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0101_0.jpg,aeroplane,45.74958627176405
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0102_0.jpg,aeroplane,168.04547437754445
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0110_0.jpg,aeroplane,329.58093394746004
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0115_0.jpg,aeroplane,272.5000004570054
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0118_0.jpg,aeroplane,272.49999997752604
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0120_0.jpg,aeroplane,231.703807938076
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0122_0.jpg,aeroplane,349.0086800073428
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0125_0.jpg,aeroplane,180.30813783386992
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0128_0.jpg,aeroplane,60.36483017286905
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0129_0.jpg,aeroplane,23.316127645132383
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0132_0.jpg,aeroplane,4.114048069069819
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0133_0.jpg,aeroplane,0.9233013572435038
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0136_0.jpg,aeroplane,27.5000000330019
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0136_1.jpg,aeroplane,103.06151989377476
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0138_0.jpg,aeroplane,296.0158133362264
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0139_0.jpg,aeroplane,309.90540199175626
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0139_1.jpg,aeroplane,97.67556741695284
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0140_0.jpg,aeroplane,282.50004456166187
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0142_0.jpg,aeroplane,28.46298109461261
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0143_0.jpg,aeroplane,7.265016845692725e-07
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0144_0.jpg,aeroplane,0.6032874199617754
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0147_0.jpg,aeroplane,350.8289556425289
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0147_1.jpg,aeroplane,350.0882526696667
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0154_0.jpg,aeroplane,322.8820109475771
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0155_0.jpg,aeroplane,1.852918817622752e-07
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0159_0.jpg,aeroplane,37.16594394983629
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0160_0.jpg,aeroplane,25.42406147403304
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0161_0.jpg,aeroplane,192.5999928909972
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0168_0.jpg,aeroplane,71.91096672183748
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0169_0.jpg,aeroplane,129.45210549315578
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0175_0.jpg,aeroplane,262.9289360929926
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0177_0.jpg,aeroplane,9.02089639693716
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0179_0.jpg,aeroplane,132.49706916283648
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0179_1.jpg,aeroplane,112.49999999534349
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0181_0.jpg,aeroplane,64.92856657939092
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0182_0.jpg,aeroplane,180.1803143443576
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0184_0.jpg,aeroplane,47.50000001730258
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0185_0.jpg,aeroplane,312.74086033543625
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0186_0.jpg,aeroplane,340.09362561876503
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0187_0.jpg,aeroplane,2.6370264729351725e-06
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0189_0.jpg,aeroplane,58.8331603039022
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0191_0.jpg,aeroplane,1.133944529523545
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0192_0.jpg,aeroplane,199.53633488186463
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0193_0.jpg,aeroplane,268.1086758202082
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0194_0.jpg,aeroplane,3.606095684034644e-08
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0195_0.jpg,aeroplane,235.2023540989915
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0198_0.jpg,aeroplane,178.34621904958868
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0199_0.jpg,aeroplane,287.5000010498262
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0200_0.jpg,aeroplane,1.309534196453502e-06
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0202_0.jpg,aeroplane,302.5201572516328
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0203_0.jpg,aeroplane,1.0791089629426434
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0206_0.jpg,aeroplane,17.847287028372904
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0207_0.jpg,aeroplane,167.49999997476752
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0208_0.jpg,aeroplane,127.49999999908692
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0210_0.jpg,aeroplane,62.35870837948902
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0211_0.jpg,aeroplane,146.03662616409838
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0216_0.jpg,aeroplane,78.87423343416116
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0217_0.jpg,aeroplane,82.4999973612404
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0223_0.jpg,aeroplane,2.526749533667427
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0224_0.jpg,aeroplane,52.57948147609042
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0226_0.jpg,aeroplane,251.12791306773263
collection_aeroplane_aeroplane_+_fog_OR_foggy_OR_smog_google_0227_0.jpg,aeroplane,106.32944009509195
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0001_0.jpg,aeroplane,359.0537993305012
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0002_0.jpg,aeroplane,1.097879269565292
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0004_0.jpg,aeroplane,339.9883287398948
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0010_0.jpg,aeroplane,4.605853545675952e-08
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0011_0.jpg,aeroplane,181.0932166416244
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0012_0.jpg,aeroplane,14.533226090953738
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0014_0.jpg,aeroplane,344.41006342535167
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0017_0.jpg,aeroplane,1.0003692758233975
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0018_0.jpg,aeroplane,269.1770295786431
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0020_0.jpg,aeroplane,13.928476526145722
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0026_0.jpg,aeroplane,6.29497796807626
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0032_0.jpg,aeroplane,272.1243219905673
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0034_0.jpg,aeroplane,265.5323539703152
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0034_1.jpg,aeroplane,89.4338973390755
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0034_2.jpg,aeroplane,325.78506091090185
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0043_0.jpg,aeroplane,90.11532991473132
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0049_0.jpg,aeroplane,349.589171637107
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0053_0.jpg,aeroplane,20.978307851889465
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0055_0.jpg,aeroplane,8.348424002616415e-09
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0060_0.jpg,aeroplane,358.1632704564958
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0061_0.jpg,aeroplane,82.77612130257074
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0068_0.jpg,aeroplane,285.0273866835556
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0070_0.jpg,aeroplane,74.08906523338274
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0072_0.jpg,aeroplane,4.723867037070778e-09
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0073_0.jpg,aeroplane,117.49999996875742
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0074_0.jpg,aeroplane,268.8183925095286
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0079_0.jpg,aeroplane,25.1044408876017
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0082_0.jpg,aeroplane,344.5585255111633
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0089_0.jpg,aeroplane,85.9966850466933
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0092_0.jpg,aeroplane,12.072040217888825
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0100_0.jpg,aeroplane,352.08687889961624
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0102_0.jpg,aeroplane,255.9687386159412
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0103_0.jpg,aeroplane,133.5395558047708
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0107_0.jpg,aeroplane,4.2925485880486935e-09
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0112_0.jpg,aeroplane,339.10328916127867
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0131_0.jpg,aeroplane,301.2326552771009
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0134_0.jpg,aeroplane,7.172973158084828
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0135_0.jpg,aeroplane,273.03709925405855
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0137_0.jpg,aeroplane,275.6443152560113
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0138_0.jpg,aeroplane,344.4423154489918
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0143_0.jpg,aeroplane,25.639888804302096
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0143_1.jpg,aeroplane,115.23930730728692
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0143_2.jpg,aeroplane,75.685629338712
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0149_0.jpg,aeroplane,249.0234252084689
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0159_0.jpg,aeroplane,109.77111800408188
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0179_0.jpg,aeroplane,124.4796075724876
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0179_1.jpg,aeroplane,90.8477564353331
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0180_0.jpg,aeroplane,332.50000000066456
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0180_1.jpg,aeroplane,317.5000000065299
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0188_0.jpg,aeroplane,11.159282854433195
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0192_0.jpg,aeroplane,184.89333543857484
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0201_0.jpg,aeroplane,312.4999999829955
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0202_0.jpg,aeroplane,245.8479934595319
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0203_0.jpg,aeroplane,44.69269628183147
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0209_0.jpg,aeroplane,13.310195792650909
collection_aeroplane_aeroplane_+_rain_OR_rainy_google_0211_0.jpg,aeroplane,27.79662710369257
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0001_0.jpg,aeroplane,3.312973273129998e-09
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0002_0.jpg,aeroplane,14.131563800383477
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0003_0.jpg,aeroplane,350.78964958894096
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0004_0.jpg,aeroplane,338.4286641986885
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0007_0.jpg,aeroplane,199.248546877965
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0012_0.jpg,aeroplane,54.773605522113726
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0013_0.jpg,aeroplane,322.49999999921755
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0019_0.jpg,aeroplane,7.4481215048257425
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0020_1.jpg,aeroplane,343.7728396146797
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0022_0.jpg,aeroplane,7.933850888673385
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0023_0.jpg,aeroplane,264.77767710601904
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0029_0.jpg,aeroplane,271.3849791189284
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0029_1.jpg,aeroplane,265.1510038966496
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0031_0.jpg,aeroplane,174.0296860487043
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0032_0.jpg,aeroplane,10.402565402195014
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0032_1.jpg,aeroplane,344.7664943162661
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0033_0.jpg,aeroplane,306.05535178684573
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0034_0.jpg,aeroplane,327.40962596460145
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0035_0.jpg,aeroplane,104.41410681995396
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0035_1.jpg,aeroplane,120.15558691334552
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0035_2.jpg,aeroplane,125.07204233851785
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0035_3.jpg,aeroplane,137.87670470396444
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0036_0.jpg,aeroplane,324.116287167218
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0037_0.jpg,aeroplane,129.43708448706525
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0040_0.jpg,aeroplane,0.8182008361246662
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0044_0.jpg,aeroplane,346.199132565506
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0045_0.jpg,aeroplane,6.90080521691515
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0046_0.jpg,aeroplane,33.146324138626404
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0048_0.jpg,aeroplane,50.191180412738014
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0050_0.jpg,aeroplane,126.45312594287836
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0050_1.jpg,aeroplane,64.4533979166844
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0055_0.jpg,aeroplane,353.3979423284188
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0060_0.jpg,aeroplane,52.75159350315106
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0068_0.jpg,aeroplane,322.5000000091551
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0072_0.jpg,aeroplane,160.41396380415233
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0075_0.jpg,aeroplane,329.1820388561716
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0076_0.jpg,aeroplane,273.5627540443951
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0079_0.jpg,aeroplane,51.38509791677295
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0089_0.jpg,aeroplane,281.0975533336379
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0094_0.jpg,aeroplane,298.1367996103434
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0097_0.jpg,aeroplane,33.66305743706081
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0101_0.jpg,aeroplane,352.2602085231166
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0102_0.jpg,aeroplane,292.4999999755881
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0104_0.jpg,aeroplane,107.8992771640775
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0106_0.jpg,aeroplane,2.0687633234741508e-08
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0119_0.jpg,aeroplane,332.3233717107861
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0119_1.jpg,aeroplane,324.2065352500049
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0126_0.jpg,aeroplane,341.41114587070507
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0129_0.jpg,aeroplane,304.91136297138263
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0132_0.jpg,aeroplane,27.39062072576685
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0133_0.jpg,aeroplane,182.1677864167622
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0148_0.jpg,aeroplane,1.6279999840406182e-08
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0162_5.jpg,aeroplane,340.9523694775197
collection_aeroplane_aeroplane_+_snow_OR_snowy_google_0175_0.jpg,aeroplane,112.4999925283846
